id_record,News_Title,Link,Source,Country_ID,Keyword
954,Federal Jury Convicts Anchorage Man for Sex Trafficking a Minor and Child Pornography,https://www.justice.gov/usao-ak/pr/federal-jury-convicts-anchorage-man-sex-trafficking-minor-and-child-pornography,Department of Justice,MY,human trafficking
955,3 face human trafficking charges after teen last seen at Dallas Mavericks game found in Oklahoma,https://www.dallasnews.com/news/crime/2022/04/18/3-face-human-trafficking-charges-after-teen-last-seen-at-dallas-mavericks-game-found-police-say/,The Dallas Morning News,MY,human trafficking
956,Inside the organization helping victims of human trafficking in metro Detroit,https://www.wxyz.com/news/7-in-depth/inside-the-local-organization-helping-victims-of-human-trafficking-in-metro-detroit,WXYZ 7 Action News Detroit,MY,human trafficking
957,Seven arrests made in Chilton County human trafficking bust,https://www.wbrc.com/2022/04/16/seven-arrests-made-chilton-county-human-trafficking-bust/,WBRC,MY,human trafficking
958,Mississippi increases penalties for those convicted of human trafficking,https://yallpolitics.com/2022/04/18/mississippi-increases-penalties-for-those-convicted-of-human-trafficking/,YallPolitics,MY,human trafficking
959,"Human trafficking isn’t just a problem elsewhere, it’s happening in Utah",https://www.deseret.com/utah/2022/4/6/23013304/human-trafficking-isnt-problem-elsewhere-happening-in-urban-rural-utah-massage-parlor,Deseret News,MY,human trafficking
960,International Engagement Strategy on Human Trafficking and Modern Slavery,https://www.foreignminister.gov.au/minister/marise-payne/media-release/international-engagement-strategy-human-trafficking-and-modern-slavery,Minister for Foreign Affairs,MY,human trafficking
961,CFPB proposes rule for credit reports issued on human trafficking survivors,https://www.jdsupra.com/legalnews/cfpb-proposes-rule-for-credit-reports-1022464/,JD Supra,MY,human trafficking
962,Nine Members and Associates of Nationwide Sex Trafficking and Prostitution Enterprise Indicted on Racketeering and Related Charges,https://www.justice.gov/usao-edny/pr/nine-members-and-associates-nationwide-sex-trafficking-and-prostitution-enterprise,Department of Justice,MY,human trafficking
963,3 suspects charged with human trafficking and participating in organized crime get bail,https://www.sasktoday.ca/central/local-news/3-suspects-charged-with-human-trafficking-and-participating-in-organized-crime-get-bail-5276828,SaskToday.ca,MY,human trafficking
964,Three men sentenced to federal prison on charges related to human trafficking,https://www.justice.gov/usao-sdga/pr/three-men-sentenced-federal-prison-charges-related-human-trafficking,Department of Justice,MY,human trafficking
965,The Other Casualties of the War Are Human Trafficking Victims,https://www.oprahdaily.com/entertainment/a39476760/the-hidden-casualties-of-war-human-trafficking-victims/,Oprah Mag,MY,human trafficking
966,Maryland may finally protect child sex-trafficking victims from prosecution,https://www.washingtonpost.com/dc-md-va/2022/03/31/maryland-child-sex-trafficking-law/,The Washington Post,MY,human trafficking
967,NAPTIP rescues 65 human trafficking victims in Niger,https://businessday.ng/news/article/naptip-rescues-65-human-trafficking-victims-in-niger/,Businessday,MY,human trafficking
968,Police training set on human trafficking,https://journalrecord.com/2022/04/14/police-training-set-on-human-trafficking/,Journal Record,MY,human trafficking
969,Civitas annual forum to focus on putting an end to human trafficking,https://businessrecord.com/Content/Culture/Culture/Article/Civitas-annual-forum-to-focus-on-putting-an-end-to-human-trafficking/170/832/97334,Business Record,MY,human trafficking
970,13 men busted in St. Thomas human-trafficking probe,https://lfpress.com/news/local-news/13-men-busted-in-st-thomas-human-trafficking-probe,The London Free Press,MY,human trafficking
971,Tanzanians hard hit by trafficking in people with albinism,https://issafrica.org/iss-today/tanzanians-hard-hit-by-trafficking-in-people-with-albinism,Institute for Security Studies,MY,human trafficking
972,'I was trafficked right along this highway:' Shawanaga hosts education on human trafficking,https://www.parrysound.com/news-story/10608636--i-was-trafficked-right-along-this-highway-shawanaga-hosts-education-on-human-trafficking/,parrysound.com,MY,human trafficking
973,Bill To Impose Civil Penalties on Hotel Owners Over Human Trafficking Passed in Senate,https://californiaglobe.com/articles/bill-to-impose-civil-penalties-on-hotel-owners-over-human-trafficking-passed-in-senate/,California Globe,MY,human trafficking
974,Sex Trafficking Conspiracy Leader Sentenced to 17 Years in Federal Prison,https://www.justice.gov/usao-md/pr/sex-trafficking-conspiracy-leader-sentenced-17-years-federal-prison,Department of Justice,MY,human trafficking
975,"Bishops warn on human trafficking, thefts in govt",https://www.ippmedia.com/en/news/bishops-warn-human-trafficking-thefts-govt,IPPmedia,MY,human trafficking
976,Experts think introducing mandatory parent council training will complement our school boards' anti-sex trafficking protocol,https://oakvillenews.org/mandatory-parent-council-training-combating-sex-trafficking/,Oakville News,MY,human trafficking
977,Michigan women who survived human trafficking seek pardons for crimes they say were justified,https://www.clickondetroit.com/news/defenders/2022/03/30/michigan-women-who-survived-human-trafficking-seek-pardons-for-crimes-they-say-were-justified/,WDIV ClickOnDetroit,MY,human trafficking
978,Manchester Man Sentenced to 45 Years in Prison for Sex Trafficking Offenses,https://www.justice.gov/usao-sdia/pr/manchester-man-sentenced-45-years-prison-sex-trafficking-offenses,Department of Justice,MY,human trafficking
979,St. Petersburg police major is ‘unsung hero’ of human trafficking victims,https://www.tampabay.com/news/community-news/2022/03/26/st-petersburg-police-major-is-unsung-hero-of-human-trafficking-victims/,Tampa Bay Times,MY,human trafficking
980,University Campus Cop Caught In Human Trafficking Sting,https://www.newsweek.com/university-campus-cop-caught-human-trafficking-sting-1698351,Newsweek,MY,human trafficking
981,How to prepare for human trafficking during the World Games,https://wbhm.org/2022/how-to-prepare-for-human-trafficking-during-the-world-games/,WBHM,MY,human trafficking
982,Sex Trafficking Conspiracy Member Sentenced to Nine Years in Federal Prison,https://www.justice.gov/usao-md/pr/sex-trafficking-conspiracy-member-sentenced-nine-years-federal-prison,Department of Justice,MY,human trafficking
983,Love me not: human traffickers earned up to EUR 1 800 per day per victim,https://www.europol.europa.eu/media-press/newsroom/news/love-me-not-human-traffickers-earned-to-eur-1-800-day-victim,Europol,MY,human trafficking
984,Guatemalan National Sentenced to 27 Years in Federal Prison for Sex Trafficking of a Minor and Related Charges,https://www.justice.gov/usao-md/pr/guatemalan-national-sentenced-27-years-federal-prison-sex-trafficking-minor-and-related,Department of Justice,MY,human trafficking
985,HC relief to Punjab man arrested on human trafficking charge,https://www.thehindu.com/news/national/karnataka/hc-relief-to-punjab-man-arrested-on-human-trafficking-charge/article65324139.ece,The Hindu,MY,human trafficking
986,Cuba’s Human Trafficking on Trial,https://www.wsj.com/articles/cuba-human-trafficking-trial-brazil-doctors-forced-labor-paho-un-who-lawsuit-immunity-11649614812,The Wall Street Journal,MY,human trafficking
987,Sex trafficking campaign hopes to create awareness for growing problem in South Florida,https://www.local10.com/news/local/2022/03/29/sex-trafficking-campaign-hopes-to-create-awareness-for-growing-problem-in-south-florida/,WPLG Local 10,MY,human trafficking
988,Call To Strengthen Cooperation Among SAARC To Address Human Trafficking,https://udaipurkiran.com/call-to-strengthen-cooperation-among-saarc-to-address-human-trafficking/,Udaipur Kiran - Udaipur Kiran,MY,human trafficking
989,Exclusive video: Undercover sting leads to discovery of 15 potential human trafficking victims,https://www.cleveland19.com/2022/03/25/exclusive-video-undercover-sting-leads-discovery-15-potential-human-trafficking-victims/,Cleveland 19 News,MY,human trafficking
990,Human Trafficking Presentation This Month At LMC | News/Talk/Sports 94.9 WSJM,https://www.wsjm.com/2022/04/17/human-trafficking-presentation-this-month-at-lmc/,News/Talk/Sports 94.9 WSJM,MY,human trafficking
991,2 men indicted for human trafficking at Cleveland RTA station,https://www.cleveland19.com/2022/04/14/2-men-indicted-human-trafficking-cleveland-rta-station/,Cleveland 19 News,MY,human trafficking
992,Houston bar loses liquor license after human trafficking investigation,https://www.chron.com/food/article/Houston-bar-human-trafficking-Vegas-nightclub-17080761.php,Chron,MY,human trafficking
993,Accused Calgary doctor 'eager to proceed' in human trafficking case,https://lethbridgeherald.com/news/lethbridge-news/2022/04/16/accused-calgary-doctor-eager-to-proceed-in-human-trafficking-case/,Lethbrige Herald,MY,human trafficking
994,Virginia State Police launch human trafficking initiative to raise awareness among truck drivers,https://www.wusa9.com/video/news/local/virginia/virginia-state-police-launch-human-trafficking-initiative-to-raise-awareness-among-truck-drivers/65-5467ee6c-1c44-46d3-bac8-6e414c322f8b,WUSA9.com,MY,human trafficking
995,21 arrests in Utah sex trafficking operation 'not even tip of iceberg',https://www.deseret.com/utah/2022/3/24/22995293/21-arrested-in-utah-sex-trafficking-operation-its-not-even-the-tip-of-the-iceberg-police-say-crime,Deseret News,MY,human trafficking
996,Libyan PM promises he can end human trafficking gangs if given backing,https://www.express.co.uk/news/politics/1597170/Libya-people-smuggling-latest,Express,MY,human trafficking
997,Growing international concern that Ukrainian refugees may be targeted by human traffickers,https://news.yahoo.com/growing-international-concern-ukrainian-refugees-184151452.html,Yahoo News,MY,human trafficking
998,Honolulu Human Trafficking Task Force: 40 Investigations But No Convictions And Few Arrests,https://www.civilbeat.org/2022/03/honolulu-human-trafficking-task-force-40-investigations-but-no-convictions-and-few-arrests/,Honolulu Civil Beat,MY,human trafficking
999,Oklahoma man who called 911 on human trafficking stop speaks out,https://kfor.com/news/local/oklahoma-man-who-called-911-on-human-trafficking-stop-speaks-out/,KFOR Oklahoma City,MY,human trafficking
1000,Warren dad who repeatedly sold homeless girl for sex gets minimum sentence,https://www.freep.com/story/news/local/michigan/macomb/2022/03/29/marvin-booker-human-trafficking-warren/7199525001/,Detroit Free Press,MY,human trafficking
1001,3 arrested following human trafficking sting,https://www.wkrn.com/news/local-news/nashville/human-trafficking-sting-arrests/,WKRN News 2,MY,human trafficking
1002,Peterborough police make arrest in human trafficking investigation,https://globalnews.ca/news/8724836/peterborough-police-arrest-human-trafficking/,Global News,MY,human trafficking
1003,Hotel workers will complete training to combat human trafficking,https://www.nbc12.com/2022/03/31/hotel-workers-will-complete-training-combat-human-trafficking/,WWBT,MY,human trafficking
1004,Human trafficking is happening in Monroe County. How one nonprofit is trying to help,https://www.heraldtimesonline.com/story/news/local/2022/03/22/stinesville-elementary-used-house-human-trafficking-survivors/9331947002/,The Herald-Times,MY,human trafficking
1005,Federal judge blasts Texas Rangers' investigation into sex trafficking at foster care facility,https://www.fox4news.com/news/federal-judge-blasts-texas-rangers-investigation-into-sex-trafficking-at-foster-care-facility,FOX 4 News Dallas-Fort Worth,MY,human trafficking
1006,Teen girls accused of abducting baby told mother they were human trafficking victims,https://nationalpost.com/news/teen-girls-accused-of-abducting-baby-told-mother-they-were-human-trafficking-victims,National Post,MY,human trafficking
1007,"Sault and Algoma area a hot spot for sex trafficking, school board says",https://www.sootoday.com/local-news/sault-and-algoma-area-a-hot-spot-for-sex-trafficking-school-board-says-5260367,SooToday,MY,human trafficking
1008,Judge upholds Ghislaine Maxwell's sex trafficking conviction,https://www.politico.com/news/2022/04/01/judge-upholds-ghislaine-maxwells-sex-trafficking-conviction-00022487,POLITICO,MY,human trafficking
1009,The Tortured Faces of the Sex Trafficking Epidemic,https://www.thedailybeast.com/surviving-sex-trafficking-reveals-the-tortured-faces-of-the-sex-trafficking-epidemic,The Daily Beast,MY,human trafficking
1010,Malaysia hopes to improve to Tier 2 or 1 in annual human trafficking report,https://www.nst.com.my/news/nation/2022/03/775835/malaysia-hopes-improve-tier-2-or-1-annual-human-trafficking-report,New Straits Times,MY,human trafficking
1011,Schools join the fight against human trafficking,https://theconversation.com/schools-join-the-fight-against-human-trafficking-172749,The Conversation,MY,human trafficking
1012,Human trafficking: UK urged to better identify and assist victims,https://www.coe.int/en/web/portal/-/human-trafficking-uk-urged-to-better-identify-and-assist-victims-convict-traffickers,Council of Europe,MY,human trafficking
1013,"Eradicating human trafficking, smuggling activities",https://www.thestar.com.my/news/nation/2021/08/02/eradicating-human-trafficking-smuggling-activities,The Star Online,MY,human trafficking
1014,"Put survivors at centre of policies to stop human trafficking, better protect victims, Deputy Secretary-General tells General Assembly",https://reliefweb.int/report/world/put-survivors-centre-policies-stop-human-trafficking-better-protect-victims-deputy,World - ReliefWeb,MY,human trafficking
1015,MSUPD addresses viral human trafficking concerns,https://statenews.com/article/2021/11/msupd-addresses-viral-human-trafficking-concerns,The State News,MY,human trafficking
1016,US Drops Malaysia to Lowest Tier in Human Trafficking Report,https://www.benarnews.org/english/news/malaysian/trafficking-report-07012021173255.html,benarnews,MY,human trafficking
1017,"Malaysia ready to work with US, UK to address human trafficking",https://www.nst.com.my/news/nation/2022/02/770355/malaysia-ready-work-us-uk-address-human-trafficking,New Straits Times,MY,human trafficking
1018,Securing evidence: The key to convicting human traffickers,https://news.un.org/en/story/2022/03/1112712,UN News,MY,human trafficking
1019,Inside the FBI: Combating Human Trafficking — FBI,https://www.fbi.gov/video-repository/inside-the-fbi-combating-human-trafficking-013122.mp4/view,Federal Bureau of Investigation,MY,human trafficking
1020,"In China, buying trafficked humans gets less jail time than for illegal plants",https://www.scmp.com/news/china/politics/article/3167167/china-buying-trafficked-women-and-children-gets-less-jail-time,South China Morning Post,MY,human trafficking
1021,China targets human trafficking in wake of ‘chained woman’ scandal,https://www.scmp.com/news/china/politics/article/3169392/two-sessions-china-targets-human-trafficking-wake-chained-woman,South China Morning Post,MY,human trafficking
1022,Justice Department Anti-Trafficking Efforts Highlighted in 2021 National Action Plan to Combat Human Trafficking,https://www.justice.gov/opa/pr/justice-department-anti-trafficking-efforts-highlighted-2021-national-action-plan-combat,Department of Justice,MY,human trafficking
1023,Trinidad: Helping Human Trafficking Survivors Start Again,https://reliefweb.int/report/trinidad-and-tobago/trinidad-helping-human-trafficking-survivors-start-again,Trinidad and Tobago - ReliefWeb,MY,human trafficking
1024,"The Super Bowl: Gridiron dreams, human trafficking nightmares",https://www.thomsonreuters.com/en/careers/careers-blog/the-super-bowl-grid-iron-dreams-human-trafficking-nightmares.html,Thomson Reuters,MY,human trafficking
1025,"Human trafficking: Six individuals rescued, nine suspects detained",https://www.malaymail.com/news/malaysia/2022/01/22/human-trafficking-six-individuals-rescued-nine-suspects-detained/2036896,Malay Mail,MY,human trafficking
1026,Can Technology Stop Human Trafficking?,https://thecrimereport.org/2021/11/01/can-technology-stop-human-trafficking/,Crime Report,MY,human trafficking
